68 1495676804 0.161117 0.400000 0.159448 0.162786 0.010385
80 1495676804 0.101435 0.400000 0.099868 0.103002 0.004117
71 1495676804 0.128564 0.400000 0.126271 0.130857 0.006614
83 1495676804 0.128633 0.400000 0.127325 0.129941 0.006619
65 1495676804 0.139457 0.400000 0.137965 0.140950 0.007780
74 1495676804 0.135514 0.400000 0.135027 0.136002 0.007346
77 1495676804 0.173865 0.400000 0.173389 0.174340 0.012092
68 1495676805 0.161117 0.400000 0.159448 0.162786 0.010385
80 1495676805 0.101435 0.400000 0.099868 0.103002 0.004117
71 1495676805 0.128564 0.400000 0.126271 0.130857 0.006614
83 1495676805 0.128633 0.400000 0.127325 0.129941 0.006619
65 1495676805 0.139457 0.400000 0.137965 0.140950 0.007780
74 1495676805 0.135514 0.400000 0.135027 0.136002 0.007346
77 1495676805 0.173865 0.400000 0.173389 0.174340 0.012092
68 1495676806 0.161117 0.400000 0.159448 0.162786 0.010385
80 1495676806 0.101435 0.400000 0.099868 0.103002 0.004117
71 1495676806 0.128564 0.400000 0.126271 0.130857 0.006614
83 1495676806 0.128633 0.400000 0.127325 0.129941 0.006619
65 1495676806 0.139457 0.400000 0.137965 0.140950 0.007780
74 1495676806 0.135514 0.400000 0.135027 0.136002 0.007346
77 1495676806 0.173865 0.400000 0.173389 0.174340 0.012092
68 1495676807 0.161117 0.400000 0.159448 0.162786 0.010385
80 1495676807 0.101435 0.400000 0.099868 0.103002 0.004117
71 1495676807 0.128564 0.400000 0.126271 0.130857 0.006614
83 1495676807 0.128633 0.400000 0.127325 0.129941 0.006619
65 1495676807 0.139457 0.400000 0.137965 0.140950 0.007780
74 1495676807 0.135514 0.400000 0.135027 0.136002 0.007346
77 1495676807 0.173865 0.400000 0.173389 0.174340 0.012092
68 1495676808 0.161117 0.400000 0.159448 0.162786 0.010385
80 1495676808 0.101435 0.400000 0.099868 0.103002 0.004117
71 1495676808 0.128564 0.400000 0.126271 0.130857 0.006614
83 1495676808 0.128633 0.400000 0.127325 0.129941 0.006619
65 1495676808 0.139457 0.400000 0.137965 0.140950 0.007780
74 1495676808 0.135514 0.400000 0.135027 0.136002 0.007346
77 1495676808 0.173865 0.400000 0.173389 0.174340 0.012092
86 1495676809 0.200722 1.200000 0.166178 0.264768 0.050463
86 1495676810 0.200722 1.200000 0.166178 0.264768 0.050463
86 1495676811 0.200722 1.200000 0.166178 0.264768 0.050463
86 1495676812 0.200722 1.200000 0.166178 0.264768 0.050463
86 1495676813 0.200722 1.200000 0.166178 0.264768 0.050463
86 1495676814 0.161386 0.800000 0.158397 0.164140 0.020840
86 1495676815 0.161386 0.800000 0.158397 0.164140 0.020840
86 1495676816 0.161386 0.800000 0.158397 0.164140 0.020840
86 1495676817 0.161386 0.800000 0.158397 0.164140 0.020840
86 1495676818 0.161386 0.800000 0.158397 0.164140 0.020840
86 1495676819 0.152464 0.800000 0.135990 0.168005 0.018754
74 1495676819 0.140389 0.400000 0.139027 0.141752 0.007884
77 1495676819 0.192859 0.400000 0.191654 0.194064 0.014878
