88 1495676809 3.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676810 3.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676811 3.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676812 3.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676813 3.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676814 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676815 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676816 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676817 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676818 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676819 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1495676820 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1495676821 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1495676822 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1495676823 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1495676829 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676830 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676831 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676832 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676833 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676834 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676835 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676836 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676837 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676838 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676839 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1495676840 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1495676841 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1495676842 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1495676843 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1495676849 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676850 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676851 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676852 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676853 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676854 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1495676855 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1495676856 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1495676857 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1495676858 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1495676859 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676860 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676861 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676862 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676863 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676869 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1495676870 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1495676871 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1495676872 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1495676873 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1495676874 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676875 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676876 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676877 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676878 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676879 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676880 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676881 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676882 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676883 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676889 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1495676890 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1495676891 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1495676892 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1495676893 2.000000 -1.000000 -101.000000 0.000000 0.000000
88 1495676894 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676895 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676896 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676897 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676898 1.200000 -1.000000 -101.000000 0.000000 0.000000
88 1495676899 2.000000 -1.000000 -101.000000 0.000000 0.000000
