892 1479695925 16.666667 -1.000000 16.666667 16.666667 0.000000
892 1479695924 16.666667 -1.000000 16.666667 16.666667 0.000000
892 1479695923 16.666667 -1.000000 16.666667 16.666667 0.000000
892 1479695877 1.000000 -1.000000 1.000000 1.000000 0.000000
892 1479695876 1.000000 -1.000000 1.000000 1.000000 0.000000
892 1479695875 1.000000 -1.000000 1.000000 1.000000 0.000000
892 1479695874 1.000000 -1.000000 1.000000 1.000000 0.000000
892 1479695873 1.000000 -1.000000 1.000000 1.000000 0.000000
881 1479695877 10.000000 -1.000000 10.000000 10.000000 0.000000
881 1479695876 10.000000 -1.000000 10.000000 10.000000 0.000000
881 1479695875 10.000000 -1.000000 10.000000 10.000000 0.000000
881 1479695874 10.000000 -1.000000 10.000000 10.000000 0.000000
881 1479695873 10.000000 -1.000000 10.000000 10.000000 0.000000
881 1479695872 1.000000 -1.000000 1.000000 1.000000 0.000000
881 1479695871 1.000000 -1.000000 1.000000 1.000000 0.000000
881 1479695870 1.000000 -1.000000 1.000000 1.000000 0.000000
881 1479695869 1.000000 -1.000000 1.000000 1.000000 0.000000
881 1479695868 1.000000 -1.000000 1.000000 1.000000 0.000000
