883 1479695877 4.200000 -1.000000 4.200000 4.200000 0.000000
883 1479695876 4.200000 -1.000000 4.200000 4.200000 0.000000
883 1479695875 4.200000 -1.000000 4.200000 4.200000 0.000000
883 1479695874 4.200000 -1.000000 4.200000 4.200000 0.000000
883 1479695873 4.200000 -1.000000 4.200000 4.200000 0.000000
883 1479695872 2.000000 -1.000000 2.000000 2.000000 0.000000
883 1479695871 2.000000 -1.000000 2.000000 2.000000 0.000000
883 1479695870 2.000000 -1.000000 2.000000 2.000000 0.000000
883 1479695869 2.000000 -1.000000 2.000000 2.000000 0.000000
883 1479695868 2.000000 -1.000000 2.000000 2.000000 0.000000
